file_name,gt,pred,event_type,match_iou
Chaetodon-sedentarius_35_jpg.rf.b23f380c370c9e8ab965f8e30b756336.jpg,14,14,correct_match,0.9492481682645695
Chaetodon-sedentarius_35_jpg.rf.b23f380c370c9e8ab965f8e30b756336.jpg,14,14,correct_match,0.8352279535265186
Chaetodon-sedentarius_35_jpg.rf.b23f380c370c9e8ab965f8e30b756336.jpg,14,14,correct_match,0.8728370339535901
Chaetodon-sedentarius_35_jpg.rf.b23f380c370c9e8ab965f8e30b756336.jpg,14,14,correct_match,0.7817662120032914
Cephalopholis-cruentata_51_jpg.rf.6dc2c9c71dca2556dad8eba64151805a.jpg,11,18,class_confusion,0.9774417018652043
Cephalopholis-cruentata_51_jpg.rf.6dc2c9c71dca2556dad8eba64151805a.jpg,11,18,class_confusion,0.8219177398951232
2024-08-26_13-48-28-06-00_0005_106MEDIA_DSCF0891_JPG.rf.482ca50173fc6d84af92352b570ea869.jpg,30,30,correct_match,0.8116503342572123
2024-08-26_13-48-28-06-00_0005_106MEDIA_DSCF0891_JPG.rf.482ca50173fc6d84af92352b570ea869.jpg,30,30,correct_match,0.805006415200419
Sparisoma-viride_7_jpeg.rf.1b8165093a633db7a17f4741dffd8072.jpg,48,48,correct_match,0.9676396469654777
Sparisoma-viride_7_jpeg.rf.1b8165093a633db7a17f4741dffd8072.jpg,48,48,correct_match,0.9313518334690606
Azurina-cyanea_10_jpg.rf.78df6a17a76988e387ef6f19fc6524b9.jpg,5,5,correct_match,0.9336463372233395
Urobatis-jamaicensis_23_jpeg.rf.a0160953092751c56edc822c726519d6.jpg,51,51,correct_match,0.6187692613230731
Urobatis-jamaicensis_23_jpeg.rf.a0160953092751c56edc822c726519d6.jpg,51,51,correct_match,0.8897803394295134
Haemulon-sciurus_11_jpeg.rf.d6a27978eb875bedab85141848abc965.jpg,24,24,correct_match,0.9333122425657548
Haemulon-sciurus_11_jpeg.rf.d6a27978eb875bedab85141848abc965.jpg,24,24,correct_match,0.7363494869410296
Haemulon-sciurus_11_jpeg.rf.d6a27978eb875bedab85141848abc965.jpg,24,24,correct_match,0.8734523114098868
Haemulon-sciurus_11_jpeg.rf.d6a27978eb875bedab85141848abc965.jpg,24,24,correct_match,0.670355999139396
Haemulon-sciurus_11_jpeg.rf.d6a27978eb875bedab85141848abc965.jpg,24,24,correct_match,0.6064548349745381
Scarus-iseri_48_jpg.rf.0a7e4f7f73ad56f43246ac6787501f2d.jpg,41,41,correct_match,0.9841400687849573
Scarus-iseri_48_jpg.rf.0a7e4f7f73ad56f43246ac6787501f2d.jpg,41,41,correct_match,0.9572268116684084
Scarus-iseri_48_jpg.rf.0a7e4f7f73ad56f43246ac6787501f2d.jpg,41,41,correct_match,0.9356206918283134
Scarus-coelestinus_11_jpg.rf.41503e02cf0308bfdd8d4fc39317a2df.jpg,38,38,correct_match,0.9365324087101857
2024-09-05_08-48-42-06-00_0004_104MEDIA_DSCF0071_JPG.rf.c27bbea2f5eb93fa4597d614df439c67.jpg,42,42,correct_match,0.8421612748364491
2024-09-05_08-48-42-06-00_0004_104MEDIA_DSCF0071_JPG.rf.c27bbea2f5eb93fa4597d614df439c67.jpg,42,42,correct_match,0.8776062948963641
2024-09-01_08-23-18-06-00_0004_102MEDIA_DSCF0135_JPG.rf.1d52fc49e83acb118e5c7b457697245f.jpg,50,50,correct_match,0.7891054341309568
2024-09-01_08-23-18-06-00_0004_102MEDIA_DSCF0135_JPG.rf.1d52fc49e83acb118e5c7b457697245f.jpg,50,50,correct_match,0.7858702069362935
Bodianus-rufus_43_jpeg.rf.b13dfeb9b3f84efa9533c973d8f297b8.jpg,6,6,correct_match,0.95662068320831
Bodianus-rufus_43_jpeg.rf.b13dfeb9b3f84efa9533c973d8f297b8.jpg,6,6,correct_match,0.868861163581775
2024-08-24_15-20-54-06-00_0001_106MEDIA_DSCF0018_JPG.rf.c0c1ef33c60d74645603bd80809fde95.jpg,23,background,unmatched_ground_truth,NA
2024-08-24_15-20-54-06-00_0001_106MEDIA_DSCF0018_JPG.rf.c0c1ef33c60d74645603bd80809fde95.jpg,23,background,unmatched_ground_truth,NA
Acanthurus-coeruleus_29_jpg.rf.c422ac7dfb32365d801f81143f330037.jpg,3,3,correct_match,0.9610563504045053
Acanthurus-coeruleus_29_jpg.rf.c422ac7dfb32365d801f81143f330037.jpg,3,3,correct_match,0.95692083334427
Sparisoma-viride_9_jpg.rf.893b4a3d715d308b067d1db78157e1ef.jpg,48,48,correct_match,0.9740365516889937
Sparisoma-viride_9_jpg.rf.893b4a3d715d308b067d1db78157e1ef.jpg,48,48,correct_match,0.7260833957972026
Sparisoma-viride_9_jpg.rf.893b4a3d715d308b067d1db78157e1ef.jpg,48,48,correct_match,0.9796447258985371
2024-08-25_16-12-44-06-00_0001_106MEDIA_DSCF0516_JPG.rf.420ca1779a55c36189982c3c5f99b07c.jpg,36,36,correct_match,0.9284947017259292
2024-08-25_16-12-44-06-00_0001_106MEDIA_DSCF0516_JPG.rf.420ca1779a55c36189982c3c5f99b07c.jpg,36,36,correct_match,0.8392204604622011
2024-08-25_16-12-44-06-00_0001_106MEDIA_DSCF0516_JPG.rf.420ca1779a55c36189982c3c5f99b07c.jpg,background,26,unmatched_prediction,NA
2024-08-25_16-12-44-06-00_0001_106MEDIA_DSCF0516_JPG.rf.420ca1779a55c36189982c3c5f99b07c.jpg,background,26,unmatched_prediction,NA
Kyphosus-vaigiensis_48_jpg.rf.96481fdd6f33d75b4eea77af727d0f62.jpg,27,27,correct_match,0.9662844164192248
Kyphosus-vaigiensis_48_jpg.rf.96481fdd6f33d75b4eea77af727d0f62.jpg,27,background,unmatched_ground_truth,NA
Chaetodon-ocellatus_21_jpg.rf.c9eddf6a29575eef0e2bd71179051d8c.jpg,13,13,correct_match,0.860729979247716
Chaetodon-ocellatus_21_jpg.rf.c9eddf6a29575eef0e2bd71179051d8c.jpg,13,background,unmatched_ground_truth,NA
Chaetodon-ocellatus_21_jpg.rf.c9eddf6a29575eef0e2bd71179051d8c.jpg,13,13,correct_match,0.8552086680005442
Chaetodon-ocellatus_21_jpg.rf.c9eddf6a29575eef0e2bd71179051d8c.jpg,13,background,unmatched_ground_truth,NA
Chaetodon-ocellatus_21_jpg.rf.c9eddf6a29575eef0e2bd71179051d8c.jpg,13,background,unmatched_ground_truth,NA
Epinephelus-morio_36_jpg.rf.9444f5f6b43a3f2862693c1d52f48725.jpg,18,18,correct_match,0.890357406724857
Epinephelus-morio_36_jpg.rf.9444f5f6b43a3f2862693c1d52f48725.jpg,18,18,correct_match,0.9033029142331753
Rhomboplites-aurorubens_4_jpg.rf.f0e9b9bd1a95a63b577bead216527593.jpg,37,37,correct_match,0.9449104241829284
Rhomboplites-aurorubens_4_jpg.rf.f0e9b9bd1a95a63b577bead216527593.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_4_jpg.rf.f0e9b9bd1a95a63b577bead216527593.jpg,37,37,correct_match,0.7208378109443213
Rhomboplites-aurorubens_4_jpg.rf.f0e9b9bd1a95a63b577bead216527593.jpg,37,37,correct_match,0.5585864855867895
Rhomboplites-aurorubens_4_jpg.rf.f0e9b9bd1a95a63b577bead216527593.jpg,background,37,unmatched_prediction,NA
Scarus-guacamaia_38_jpeg.rf.96ce3627f737c8006d495d17553ffcb3.jpg,40,40,correct_match,0.8947290283788242
Scarus-guacamaia_38_jpeg.rf.96ce3627f737c8006d495d17553ffcb3.jpg,40,40,correct_match,0.9228643669048797
Scarus-guacamaia_38_jpeg.rf.96ce3627f737c8006d495d17553ffcb3.jpg,40,40,correct_match,0.9249971058126474
Scarus-guacamaia_38_jpeg.rf.96ce3627f737c8006d495d17553ffcb3.jpg,40,background,unmatched_ground_truth,NA
2024-08-18_06-43-48-06-00_0003_102MEDIA_DSCF0951_JPG.rf.250c4ccbfa79e4f4593ca3389dec81ba.jpg,19,19,correct_match,0.8329862001492095
2024-08-18_06-43-48-06-00_0003_102MEDIA_DSCF0951_JPG.rf.250c4ccbfa79e4f4593ca3389dec81ba.jpg,19,19,correct_match,0.7960050335831491
Sparisoma-chrysopterum_45_jpg.rf.b68d5cbdcc7ed33bd7831be8799652e2.jpg,46,46,correct_match,0.9186897385600084
Scarus-taeniopterus_23_jpg.rf.30e469a8f4f6ce89005a9538d9f80435.jpg,43,43,correct_match,0.9129765628149996
Scarus-taeniopterus_23_jpg.rf.30e469a8f4f6ce89005a9538d9f80435.jpg,43,43,correct_match,0.9419436680565152
Scarus-taeniopterus_23_jpg.rf.30e469a8f4f6ce89005a9538d9f80435.jpg,43,43,correct_match,0.8896842925989483
Rhomboplites-aurorubens_12_png.rf.898218d4dfb052c981eb70e2265301dc.jpg,37,37,correct_match,0.8993787362596316
Rhomboplites-aurorubens_12_png.rf.898218d4dfb052c981eb70e2265301dc.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_12_png.rf.898218d4dfb052c981eb70e2265301dc.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_12_png.rf.898218d4dfb052c981eb70e2265301dc.jpg,52,background,unmatched_ground_truth,NA
Mycteroperca-bonaci_40_jpeg.rf.22078d4c53601efde061888464ab8103.jpg,32,32,correct_match,0.8883486802378159
Mycteroperca-bonaci_40_jpeg.rf.22078d4c53601efde061888464ab8103.jpg,32,32,correct_match,0.9071567577502453
2024-08-17_15-16-54-06-00_0004_102MEDIA_DSCF0628_JPG.rf.b469514219e6b67a8385c057b87d744d.jpg,47,47,correct_match,0.92865074032175
2024-08-17_15-16-54-06-00_0004_102MEDIA_DSCF0628_JPG.rf.b469514219e6b67a8385c057b87d744d.jpg,47,47,correct_match,0.6256491469129296
2024-08-17_15-16-54-06-00_0004_102MEDIA_DSCF0628_JPG.rf.b469514219e6b67a8385c057b87d744d.jpg,47,47,correct_match,0.886237223125149
2024-08-17_13-41-20-06-00_0002_102MEDIA_DSCF0609_JPG.rf.e04aed354fd764467f18e20fa2c9c762.jpg,8,8,correct_match,0.9334079740262928
2024-08-17_13-41-20-06-00_0002_102MEDIA_DSCF0609_JPG.rf.e04aed354fd764467f18e20fa2c9c762.jpg,8,8,correct_match,0.8546286287891456
2024-08-17_13-41-20-06-00_0002_102MEDIA_DSCF0609_JPG.rf.e04aed354fd764467f18e20fa2c9c762.jpg,background,22,unmatched_prediction,NA
2024-08-17_13-41-20-06-00_0002_102MEDIA_DSCF0609_JPG.rf.e04aed354fd764467f18e20fa2c9c762.jpg,background,22,unmatched_prediction,NA
Cephalopholis-cruentata_34_jpg.rf.bc18d5452d51b89be9050a1d6a502b30.jpg,11,18,class_confusion,0.9765093776860299
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.75941320786672
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.868178540107621
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.9288069425189523
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.8431412752825924
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.6734918771486753
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.8208861788218804
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.7231856573183874
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.705579278891359
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,37,class_confusion,0.7635254936953201
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,37,class_confusion,0.7620014087243546
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.8252637198280235
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.5096505778075675
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.7045946488546413
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.7367959612383981
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.6907844245239412
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,37,class_confusion,0.7817679285264882
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,52,background,unmatched_ground_truth,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,37,37,correct_match,0.7767334596405081
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,background,37,unmatched_prediction,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,background,37,unmatched_prediction,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,background,37,unmatched_prediction,NA
Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg,background,37,unmatched_prediction,NA
2024-08-25_16-45-46-06-00_0001_106MEDIA_DSCF0527_JPG.rf.6ba6ff55b2d21d1513f9d7aff00e0301.jpg,26,26,correct_match,0.8801058362803882
2024-08-25_16-45-46-06-00_0001_106MEDIA_DSCF0527_JPG.rf.6ba6ff55b2d21d1513f9d7aff00e0301.jpg,26,26,correct_match,0.9306466292459771
2024-08-25_16-45-46-06-00_0001_106MEDIA_DSCF0527_JPG.rf.6ba6ff55b2d21d1513f9d7aff00e0301.jpg,background,26,unmatched_prediction,NA
2024-08-25_16-45-46-06-00_0001_106MEDIA_DSCF0527_JPG.rf.6ba6ff55b2d21d1513f9d7aff00e0301.jpg,background,26,unmatched_prediction,NA
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.875843625139185
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.8879121771501811
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.7361969022069196
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.874121741838448
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.704365475769301
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.8031282168864171
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.838066376069672
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.7648561899409332
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.9001613404776145
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.8473339784568829
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.7697699842048061
2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg,9,9,correct_match,0.8403167150307486
